TRAJECTORY;ASTAGarageSquare_fellow_4;0.1;1809;;;;;;;
LINE;8.44;40.01;64.91;0.00; 5.74;  5.69;   0.12;    0.06;0;ENDLINE
LINE;8.45;40.09;64.87;0.00; 5.74;  5.69;   0.13;    0.06;0;ENDLINE
LINE;8.46;40.17;64.83;0.00; 5.75;  5.69;   0.14;    0.06;0;ENDLINE
LINE;8.47;40.26;64.79;0.00; 5.75;  5.69;   0.14;    0.06;0;ENDLINE
LINE;8.48;40.34;64.75;0.00; 5.75;  5.70;   0.15;    0.06;0;ENDLINE
LINE;8.49;40.42;64.71;0.00; 5.76;  5.70;   0.16;    0.06;0;ENDLINE
LINE;8.50;40.51;64.67;0.00; 5.76;  5.70;   0.17;    0.06;0;ENDLINE
LINE;8.51;40.59;64.64;0.00; 5.76;  5.70;   0.17;    0.06;0;ENDLINE
LINE;8.52;40.68;64.60;0.00; 5.77;  5.70;   0.18;    0.06;0;ENDLINE
LINE;8.53;40.76;64.56;0.00; 5.77;  5.70;   0.19;    0.06;0;ENDLINE
LINE;8.54;40.85;64.53;0.00; 5.78;  5.71;   0.20;    0.06;0;ENDLINE
LINE;8.55;40.93;64.49;0.00; 5.78;  5.71;   0.20;    0.06;0;ENDLINE
LINE;8.56;41.02;64.45;0.00; 5.78;  5.71;   0.21;    0.06;0;ENDLINE
LINE;8.57;41.10;64.42;0.00; 5.79;  5.71;   0.22;    0.06;0;ENDLINE
LINE;8.58;41.19;64.38;0.00; 5.79;  5.71;   0.23;    0.06;0;ENDLINE
LINE;8.59;41.27;64.34;0.00; 5.79;  5.72;   0.23;    0.06;0;ENDLINE
LINE;8.60;41.36;64.31;0.00; 5.80;  5.72;   0.24;    0.06;0;ENDLINE
LINE;8.61;41.44;64.27;0.00; 5.80;  5.72;  -3.08;    0.06;0;ENDLINE
LINE;8.62;41.53;64.24;0.00; 5.80;  5.69;   0.26;    0.06;0;ENDLINE
LINE;8.63;41.61;64.20;0.00; 5.81;  5.69;   0.26;    0.06;0;ENDLINE
LINE;8.64;41.70;64.17;0.00; 5.81;  5.70;   0.27;    0.06;0;ENDLINE
LINE;8.65;41.79;64.14;0.00; 5.81;  5.70;   0.28;    0.06;0;ENDLINE
LINE;8.66;41.87;64.10;0.00; 5.82;  5.70;   0.29;    0.06;0;ENDLINE
LINE;8.67;41.96;64.07;0.00; 5.82;  5.70;   0.29;    0.06;0;ENDLINE
LINE;8.68;42.05;64.04;0.00; 5.82;  5.71;   0.30;    0.06;0;ENDLINE
LINE;8.69;42.13;64.00;0.00; 5.83;  5.71;   0.31;    0.06;0;ENDLINE
LINE;8.70;42.22;63.97;0.00; 5.83;  5.71;   0.32;    0.06;0;ENDLINE
LINE;8.71;42.31;63.94;0.00; 5.83;  5.72;   0.33;    0.06;0;ENDLINE
LINE;8.72;42.39;63.91;0.00; 5.84;  5.72;   0.33;    0.06;0;ENDLINE
LINE;8.73;42.48;63.88;0.00; 5.84;  5.72;   0.34;    0.06;0;ENDLINE
LINE;8.74;42.57;63.85;0.00; 5.84;  5.73;   0.35;    0.06;0;ENDLINE
LINE;8.75;42.65;63.81;0.00; 5.85;  5.73;   0.36;    0.06;0;ENDLINE
LINE;8.76;42.74;63.78;0.00; 5.85;  5.73;   0.36;    0.06;0;ENDLINE
LINE;8.77;42.83;63.75;0.00; 5.85;  5.74;   0.37;    0.06;0;ENDLINE
LINE;8.78;42.92;63.72;0.00; 5.86;  5.74;   0.38;    0.06;0;ENDLINE
LINE;8.79;43.01;63.69;0.00; 5.86;  5.74;  -5.04;    0.06;0;ENDLINE
LINE;8.80;43.09;63.66;0.00; 5.86;  5.69;   0.39;    0.06;0;ENDLINE
LINE;8.81;43.18;63.64;0.00; 5.87;  5.70;   0.40;    0.06;0;ENDLINE
LINE;8.82;43.27;63.61;0.00; 5.87;  5.70;   0.41;    0.06;0;ENDLINE
LINE;8.83;43.36;63.58;0.00; 5.88;  5.71;   0.42;    0.06;0;ENDLINE
LINE;8.84;43.45;63.55;0.00; 5.88;  5.71;   0.42;    0.06;0;ENDLINE
LINE;8.85;43.54;63.52;0.00; 5.88;  5.71;   0.43;    0.06;0;ENDLINE
LINE;8.86;43.62;63.49;0.00; 5.89;  5.72;   0.44;    0.06;0;ENDLINE
LINE;8.87;43.71;63.47;0.00; 5.89;  5.72;   0.45;    0.06;0;ENDLINE
LINE;8.88;43.80;63.44;0.00; 5.89;  5.73;   0.46;    0.06;0;ENDLINE
LINE;8.89;43.89;63.41;0.00; 5.90;  5.73;   0.46;    0.06;0;ENDLINE
LINE;8.90;43.98;63.39;0.00; 5.90;  5.74;   0.47;    0.06;0;ENDLINE
LINE;8.91;44.07;63.36;0.00; 5.90;  5.74;   0.48;    0.06;0;ENDLINE
LINE;8.92;44.16;63.34;0.00; 5.91;  5.75;   0.49;    0.06;0;ENDLINE
LINE;8.93;44.25;63.31;0.00; 5.91;  5.75;   0.50;    0.06;0;ENDLINE
LINE;8.94;44.34;63.29;0.00; 5.91;  5.76;   0.50;    0.06;0;ENDLINE
LINE;8.95;44.43;63.26;0.00; 5.92;  5.76;   0.51;    0.06;0;ENDLINE
LINE;8.96;44.52;63.24;0.00; 5.92;  5.77;   0.52;    0.06;0;ENDLINE
LINE;8.97;44.61;63.21;0.00; 5.92;  5.77;  -6.84;    0.06;0;ENDLINE
LINE;8.98;44.70;63.19;0.00; 5.93;  5.70;   0.53;    0.06;0;ENDLINE
LINE;8.99;44.79;63.17;0.00; 5.93;  5.71;   0.54;    0.06;0;ENDLINE
LINE;9.00;44.88;63.14;0.00; 5.94;  5.71;   0.55;    0.06;0;ENDLINE
LINE;9.01;44.97;63.12;0.00; 5.94;  5.72;   0.56;    0.06;0;ENDLINE
LINE;9.02;45.06;63.10;0.00; 5.94;  5.72;   0.56;    0.06;0;ENDLINE
LINE;9.03;45.15;63.08;0.00; 5.95;  5.73;   0.57;    0.06;0;ENDLINE
LINE;9.04;45.24;63.06;0.00; 5.95;  5.74;   0.58;    0.06;0;ENDLINE
LINE;9.05;45.33;63.03;0.00; 5.95;  5.74;   0.59;    0.06;0;ENDLINE
LINE;9.06;45.42;63.01;0.00; 5.96;  5.75;   0.60;    0.06;0;ENDLINE
LINE;9.07;45.51;62.99;0.00; 5.96;  5.75;   0.60;    0.06;0;ENDLINE
LINE;9.08;45.60;62.97;0.00; 5.96;  5.76;   0.61;    0.06;0;ENDLINE
LINE;9.09;45.70;62.95;0.00; 5.97;  5.77;   0.62;    0.06;0;ENDLINE
LINE;9.10;45.79;62.93;0.00; 5.97;  5.77;   0.63;    0.06;0;ENDLINE
LINE;9.11;45.88;62.92;0.00; 5.98;  5.78;   0.64;    0.06;0;ENDLINE
LINE;9.12;45.97;62.90;0.00; 5.98;  5.78;   0.64;    0.06;0;ENDLINE
LINE;9.13;46.06;62.88;0.00; 5.98;  5.79;   0.65;    0.06;0;ENDLINE
LINE;9.14;46.15;62.86;0.00; 5.99;  5.80;  -8.44;    0.06;0;ENDLINE
LINE;9.15;46.24;62.84;0.00; 5.99;  5.71;   0.70;    0.07;0;ENDLINE
LINE;9.16;46.34;62.83;0.00; 5.99;  5.72;   0.67;    0.07;0;ENDLINE
LINE;9.17;46.43;62.81;0.00; 6.00;  5.73;   0.68;    0.07;0;ENDLINE
LINE;9.18;46.52;62.79;0.00; 6.00;  5.73;   0.68;    0.07;0;ENDLINE
LINE;9.19;46.61;62.78;0.00; 6.01;  5.74;   0.69;    0.07;0;ENDLINE
LINE;9.20;46.71;62.76;0.00; 6.01;  5.75;   0.70;    0.07;0;ENDLINE
LINE;9.21;46.80;62.75;0.00; 6.01;  5.75;   0.71;    0.07;0;ENDLINE
LINE;9.22;46.89;62.73;0.00; 6.02;  5.76;   0.71;    0.07;0;ENDLINE
LINE;9.23;46.98;62.72;0.00; 6.02;  5.77;   0.72;    0.07;0;ENDLINE
LINE;9.24;47.08;62.70;0.00; 6.03;  5.78;   0.73;    0.07;0;ENDLINE
LINE;9.25;47.17;62.69;0.00; 6.03;  5.78;   0.74;    0.07;0;ENDLINE
LINE;9.26;47.26;62.67;0.00; 6.03;  5.79;   0.75;    0.07;0;ENDLINE
LINE;9.27;47.35;62.66;0.00; 6.04;  5.80;   0.75;    0.07;0;ENDLINE
LINE;9.28;47.45;62.65;0.00; 6.04;  5.81;   0.76;    0.07;0;ENDLINE
LINE;9.29;47.54;62.64;0.00; 6.04;  5.81;   0.77;    0.07;0;ENDLINE
LINE;9.30;47.63;62.63;0.00; 6.05;  5.82;   0.78;    0.07;0;ENDLINE
LINE;9.31;47.73;62.61;0.00; 6.05;  5.83;   0.78;    0.07;0;ENDLINE
LINE;9.32;47.82;62.60;0.00; 6.06;  5.84;  -9.60;    0.07;0;ENDLINE
LINE;9.33;47.91;62.59;0.00; 6.06;  5.74;   0.78;    0.07;0;ENDLINE
LINE;9.34;48.01;62.58;0.00; 6.06;  5.75;   0.79;    0.07;0;ENDLINE
LINE;9.35;48.10;62.57;0.00; 6.07;  5.76;   0.80;    0.07;0;ENDLINE
LINE;9.36;48.19;62.56;0.00; 6.07;  5.76;   0.80;    0.07;0;ENDLINE
LINE;9.37;48.29;62.55;0.00; 6.08;  5.77;   0.81;    0.07;0;ENDLINE
LINE;9.38;48.38;62.55;0.00; 6.08;  5.78;   0.82;    0.07;0;ENDLINE
LINE;9.39;48.47;62.54;0.00; 6.09;  5.79;   0.82;    0.07;0;ENDLINE
LINE;9.40;48.57;62.53;0.00; 6.09;  5.80;   0.83;    0.07;0;ENDLINE
LINE;9.41;48.66;62.52;0.00; 6.09;  5.80;   0.83;    0.07;0;ENDLINE
LINE;9.42;48.76;62.52;0.00; 6.10;  5.81;   0.84;    0.07;0;ENDLINE
LINE;9.43;48.85;62.51;0.00; 6.10;  5.82;   0.84;    0.07;0;ENDLINE
LINE;9.44;48.94;62.50;0.00; 6.11;  5.83;   0.85;    0.07;0;ENDLINE
LINE;9.45;49.04;62.50;0.00; 6.11;  5.84;   0.85;    0.07;0;ENDLINE
LINE;9.46;49.13;62.49;0.00; 6.11;  5.85;   0.86;    0.07;0;ENDLINE
LINE;9.47;49.23;62.49;0.00; 6.12;  5.86;   0.86;    0.07;0;ENDLINE
LINE;9.48;49.32;62.49;0.00; 6.12;  5.86;   0.87;    0.07;0;ENDLINE
LINE;9.49;49.42;62.48;0.00; 6.13;  5.87; -10.30;    0.08;0;ENDLINE
LINE;9.50;49.51;62.48;0.00; 6.13;  5.77;   0.86;    0.08;0;ENDLINE
LINE;9.51;49.61;62.48;0.00; 6.14;  5.78;   0.86;    0.08;0;ENDLINE
LINE;9.52;49.70;62.48;0.00; 6.14;  5.79;   0.86;    0.08;0;ENDLINE
LINE;9.53;49.79;62.47;0.00; 6.15;  5.80;   0.86;    0.08;0;ENDLINE
LINE;9.54;49.89;62.47;0.00; 6.15;  5.80;   0.82;    0.08;0;ENDLINE
LINE;9.55;49.98;62.47;0.00; 6.15;  5.81;   0.75;    0.08;0;ENDLINE
LINE;9.56;50.08;62.47;0.00; 6.16;  5.82;   0.66;    0.08;0;ENDLINE
LINE;9.57;50.17;62.47;0.00; 6.16;  5.83;   0.57;    0.08;0;ENDLINE
LINE;9.58;50.27;62.47;0.00; 6.17;  5.83;   0.48;    0.08;0;ENDLINE
LINE;9.59;50.36;62.47;0.00; 6.17;  5.84;   0.39;    0.08;0;ENDLINE
LINE;9.60;50.46;62.48;0.00; 6.18;  5.84;   0.32;    0.08;0;ENDLINE
LINE;9.61;50.55;62.48;0.00; 6.18;  5.84;   0.25;    0.08;0;ENDLINE
LINE;9.62;50.65;62.48;0.00; 6.19;  5.85;   0.19;    0.08;0;ENDLINE
LINE;9.63;50.74;62.48;0.00; 6.19;  5.85;   0.14;    0.08;0;ENDLINE
LINE;9.64;50.83;62.49;0.00; 6.20;  5.85;   0.08;    0.08;0;ENDLINE
LINE;9.65;50.93;62.49;0.00; 6.20;  5.85; -11.02;    0.08;0;ENDLINE
LINE;9.66;51.02;62.50;0.00; 6.21;  5.74;  -0.01;    0.08;0;ENDLINE
LINE;9.67;51.12;62.50;0.00; 6.21;  5.74;  -0.06;    0.08;0;ENDLINE
LINE;9.68;51.21;62.51;0.00; 6.21;  5.74;  -0.10;    0.08;0;ENDLINE
LINE;9.69;51.30;62.52;0.00; 6.22;  5.74;  -0.14;    0.08;0;ENDLINE
LINE;9.70;51.40;62.52;0.00; 6.22;  5.74;  -0.17;    0.08;0;ENDLINE
LINE;9.71;51.49;62.53;0.00; 6.23;  5.74;  -0.20;    0.08;0;ENDLINE
LINE;9.72;51.58;62.54;0.00; 6.23;  5.73;  -0.22;    0.09;0;ENDLINE
LINE;9.73;51.68;62.55;0.00; 6.24;  5.73;  -0.25;    0.09;0;ENDLINE
LINE;9.74;51.77;62.56;0.00; 6.24;  5.73;  -0.28;    0.09;0;ENDLINE
LINE;9.75;51.86;62.56;0.00; 6.25;  5.73;  -0.31;    0.09;0;ENDLINE
LINE;9.76;51.95;62.57;0.00; 6.25;  5.72;  -0.34;    0.09;0;ENDLINE
LINE;9.77;52.04;62.58;0.00; 6.26;  5.72;  -0.38;    0.09;0;ENDLINE
LINE;9.78;52.14;62.60;0.00; 6.26;  5.72;  -0.41;    0.09;0;ENDLINE
LINE;9.79;52.23;62.61;0.00; 6.27;  5.71;  -0.44;    0.09;0;ENDLINE
LINE;9.80;52.32;62.62;0.00; 6.27;  5.71;  -0.47;    0.09;0;ENDLINE
LINE;9.81;52.41;62.63;0.00; 6.28;  5.70;  -0.51; -110.14;0;ENDLINE
LINE;9.82;52.50;62.65;0.00; 0.00;  5.70; -10.24;    0.09;0;ENDLINE
LINE;9.83;52.59;62.66;0.00; 0.01;  5.60;  -0.57;    0.09;0;ENDLINE
LINE;9.84;52.68;62.67;0.00; 0.01;  5.59;  -0.61;    0.09;0;ENDLINE
LINE;9.85;52.77;62.69;0.00; 0.02;  5.58;  -0.64;    0.09;0;ENDLINE
LINE;9.86;52.86;62.70;0.00; 0.02;  5.58;  -0.68;    0.09;0;ENDLINE
LINE;9.87;52.95;62.72;0.00; 0.03;  5.57;  -0.72;    0.09;0;ENDLINE
LINE;9.88;53.04;62.73;0.00; 0.03;  5.56;  -0.75;    0.09;0;ENDLINE
LINE;9.89;53.13;62.75;0.00; 0.04;  5.56;  -0.79;    0.09;0;ENDLINE
LINE;9.90;53.22;62.77;0.00; 0.04;  5.55;  -0.83;    0.09;0;ENDLINE
LINE;9.91;53.31;62.79;0.00; 0.05;  5.54;  -0.87;    0.09;0;ENDLINE
LINE;9.92;53.39;62.80;0.00; 0.05;  5.53;  -0.91;    0.10;0;ENDLINE
LINE;9.93;53.48;62.82;0.00; 0.06;  5.52;  -0.95;    0.10;0;ENDLINE
LINE;9.94;53.57;62.84;0.00; 0.06;  5.51;  -0.99;    0.10;0;ENDLINE
LINE;9.95;53.65;62.86;0.00; 0.07;  5.50;  -1.02;    0.10;0;ENDLINE
LINE;9.96;53.74;62.88;0.00; 0.07;  5.49;  -1.06;    0.10;0;ENDLINE
LINE;9.97;53.83;62.90;0.00; 0.08;  5.48;  -1.10;    0.10;0;ENDLINE
LINE;9.98;53.91;62.92;0.00; 0.08;  5.47;  -8.26;    0.10;0;ENDLINE
LINE;9.99;54.00;62.94;0.00; 0.09;  5.39;  -1.14;    0.10;0;ENDLINE
LINE;10.00;54.08;62.97;0.00; 0.10;  5.38;  -1.21;    0.10;0;ENDLINE
LINE;10.01;54.17;62.99;0.00; 0.10;  5.36;  -1.25;    0.10;0;ENDLINE
LINE;10.02;54.25;63.01;0.00; 0.11;  5.35;  -1.28;    0.10;0;ENDLINE
LINE;10.03;54.34;63.03;0.00; 0.11;  5.34;  -1.32;    0.10;0;ENDLINE
LINE;10.04;54.42;63.06;0.00; 0.12;  5.33;  -1.36;    0.10;0;ENDLINE
LINE;10.05;54.50;63.08;0.00; 0.12;  5.31;  -1.40;    0.10;0;ENDLINE
LINE;10.06;54.58;63.11;0.00; 0.13;  5.30;  -1.44;    0.10;0;ENDLINE
LINE;10.07;54.67;63.13;0.00; 0.13;  5.28;  -1.48;    0.10;0;ENDLINE
LINE;10.08;54.75;63.16;0.00; 0.14;  5.27;  -1.52;    0.10;0;ENDLINE
LINE;10.09;54.83;63.18;0.00; 0.14;  5.25;  -1.56;    0.10;0;ENDLINE
LINE;10.10;54.91;63.21;0.00; 0.15;  5.24;  -1.60;    0.11;0;ENDLINE
LINE;10.11;54.99;63.24;0.00; 0.16;  5.22;  -1.64;    0.11;0;ENDLINE
LINE;10.12;55.07;63.27;0.00; 0.16;  5.21;  -1.68;    0.11;0;ENDLINE
LINE;10.13;55.15;63.29;0.00; 0.17;  5.19;  -1.72;    0.11;0;ENDLINE
LINE;10.14;55.23;63.32;0.00; 0.17;  5.17;  -1.76;    0.11;0;ENDLINE
LINE;10.15;55.31;63.35;0.00; 0.18;  5.15;  -1.80;    0.11;0;ENDLINE
LINE;10.16;55.38;63.38;0.00; 0.18;  5.14; -16.40;    0.08;0;ENDLINE
LINE;10.17;55.44;63.40;0.00; 0.19;  4.97;  -1.18;    0.07;0;ENDLINE
LINE;10.18;55.48;63.42;0.00; 0.19;  4.96;  -1.13;    0.06;0;ENDLINE
LINE;10.19;55.53;63.43;0.00; 0.19;  4.95;  -1.08;    0.06;0;ENDLINE
LINE;10.20;55.58;63.45;0.00; 0.20;  4.94;  -1.02;    0.06;0;ENDLINE
LINE;10.21;55.62;63.47;0.00; 0.20;  4.93;  -0.93;    0.06;0;ENDLINE
LINE;10.22;55.67;63.49;0.00; 0.20;  4.92;  -0.82;    0.06;0;ENDLINE
LINE;10.23;55.72;63.50;0.00; 0.21;  4.91;  -0.70;    0.06;0;ENDLINE
LINE;10.24;55.76;63.52;0.00; 0.21;  4.90;  -0.51;    0.06;0;ENDLINE
LINE;10.25;55.81;63.54;0.00; 0.21;  4.90;  -0.27;    0.06;0;ENDLINE
LINE;10.26;55.85;63.56;0.00; 0.21;  4.90;  -0.05;    0.06;0;ENDLINE
LINE;10.27;55.90;63.57;0.00; 0.22;  4.90;   0.14;    0.05;0;ENDLINE
LINE;10.28;55.94;63.59;0.00; 0.22;  4.90;   0.30;    0.05;0;ENDLINE
LINE;10.29;55.99;63.61;0.00; 0.22;  4.90;   0.46;    0.05;0;ENDLINE
LINE;10.30;56.04;63.63;0.00; 0.22;  4.90;   0.60;    0.05;0;ENDLINE
LINE;10.31;56.08;63.64;0.00; 0.23;  4.91;   0.72;    0.05;0;ENDLINE
LINE;10.32;56.13;63.66;0.00; 0.23;  4.92;   0.84;    0.05;0;ENDLINE
LINE;10.33;56.17;63.68;0.00; 0.23;  4.93;   0.96;    0.05;0;ENDLINE
LINE;10.34;56.22;63.69;0.00; 0.23;  4.94;   1.07;    0.05;0;ENDLINE
LINE;10.35;56.27;63.71;0.00; 0.24;  4.95;   1.17;    0.05;0;ENDLINE
LINE;10.36;56.31;63.73;0.00; 0.24;  4.96;   1.25;    0.05;0;ENDLINE
LINE;10.37;56.36;63.75;0.00; 0.24;  4.97;   1.33;    0.05;0;ENDLINE
LINE;10.38;56.41;63.76;0.00; 0.24;  4.98;   1.39;    0.04;0;ENDLINE
LINE;10.39;56.45;63.78;0.00; 0.25;  5.00;   1.44;    0.04;0;ENDLINE
LINE;10.40;56.50;63.80;0.00; 0.25;  5.01;   1.47;    0.04;0;ENDLINE
LINE;10.41;56.55;63.82;0.00; 0.25;  5.03;   1.49;    0.04;0;ENDLINE
LINE;10.42;56.59;63.84;0.00; 0.25;  5.04;   1.52;    0.04;0;ENDLINE
LINE;10.43;56.64;63.85;0.00; 0.25;  5.06;   1.55;    0.04;0;ENDLINE
LINE;10.44;56.69;63.87;0.00; 0.26;  5.07;   1.58;    0.04;0;ENDLINE
LINE;10.45;56.74;63.89;0.00; 0.26;  5.09;   1.61;    0.04;0;ENDLINE
LINE;10.46;56.78;63.91;0.00; 0.26;  5.10;   1.64;    0.04;0;ENDLINE
LINE;10.47;56.83;63.93;0.00; 0.26;  5.12;   1.66;    0.04;0;ENDLINE
LINE;10.48;56.88;63.94;0.00; 0.26;  5.14;   1.69;    0.04;0;ENDLINE
LINE;10.49;56.93;63.96;0.00; 0.27;  5.15;   1.71;    0.04;0;ENDLINE
LINE;10.50;56.98;63.98;0.00; 0.27;  5.17;   1.73;    0.04;0;ENDLINE
LINE;10.51;57.02;64.00;0.00; 0.27;  5.19;   1.76;    0.03;0;ENDLINE
LINE;10.52;57.07;64.02;0.00; 0.27;  5.21;   1.78;    0.03;0;ENDLINE
LINE;10.53;57.12;64.03;0.00; 0.27;  5.22;   1.80;    0.03;0;ENDLINE
LINE;10.54;57.17;64.05;0.00; 0.27;  5.24;   1.80;    0.03;0;ENDLINE
LINE;10.55;57.22;64.07;0.00; 0.28;  5.26;   1.75;    0.03;0;ENDLINE
LINE;10.56;57.27;64.09;0.00; 0.28;  5.28;   1.63;    0.03;0;ENDLINE
LINE;10.57;57.32;64.11;0.00; 0.28;  5.29;   1.47;    0.03;0;ENDLINE
LINE;10.58;57.37;64.13;0.00; 0.28;  5.31;   1.34;    0.03;0;ENDLINE
LINE;10.59;57.42;64.15;0.00; 0.28;  5.32;   1.21;    0.03;0;ENDLINE
LINE;10.60;57.47;64.17;0.00; 0.28;  5.33;   1.07;    0.03;0;ENDLINE
LINE;10.61;57.52;64.18;0.00; 0.29;  5.34;   0.94;    0.03;0;ENDLINE
LINE;10.62;57.57;64.20;0.00; 0.29;  5.35;   0.84;    0.03;0;ENDLINE
LINE;10.63;57.62;64.22;0.00; 0.29;  5.36;   0.76;    0.03;0;ENDLINE
LINE;10.64;57.67;64.24;0.00; 0.29;  5.37;   0.69;    0.03;0;ENDLINE
LINE;10.65;57.72;64.26;0.00; 0.29;  5.38;   0.64;    0.03;0;ENDLINE
LINE;10.66;57.77;64.28;0.00; 0.29;  5.38;   0.59;    0.03;0;ENDLINE
LINE;10.67;57.82;64.30;0.00; 0.30;  5.39;   0.56;    0.02;0;ENDLINE
LINE;10.68;57.87;64.32;0.00; 0.30;  5.40;   0.53;    0.02;0;ENDLINE
LINE;10.69;57.92;64.34;0.00; 0.30;  5.40;   0.50;    0.02;0;ENDLINE
LINE;10.70;57.97;64.36;0.00; 0.30;  5.41;   0.47;    0.02;0;ENDLINE
LINE;10.71;58.02;64.37;0.00; 0.30;  5.41;   0.43;    0.02;0;ENDLINE
LINE;10.72;58.07;64.39;0.00; 0.30;  5.41;   0.41;    0.02;0;ENDLINE
LINE;10.73;58.12;64.41;0.00; 0.30;  5.42;   0.39;    0.02;0;ENDLINE
LINE;10.74;58.17;64.43;0.00; 0.30;  5.42;   0.37;    0.02;0;ENDLINE
LINE;10.75;58.22;64.45;0.00; 0.31;  5.43;   0.36;    0.02;0;ENDLINE
LINE;10.76;58.27;64.47;0.00; 0.31;  5.43;   0.34;    0.02;0;ENDLINE
LINE;10.77;58.33;64.49;0.00; 0.31;  5.43;   0.33;    0.02;0;ENDLINE
LINE;10.78;58.38;64.51;0.00; 0.31;  5.44;   0.32;    0.02;0;ENDLINE
LINE;10.79;58.43;64.53;0.00; 0.31;  5.44;   0.31;    0.02;0;ENDLINE
LINE;10.80;58.48;64.55;0.00; 0.31;  5.44;   0.30;    0.02;0;ENDLINE
LINE;10.81;58.53;64.57;0.00; 0.31;  5.45;   0.29;    0.02;0;ENDLINE
LINE;10.82;58.58;64.59;0.00; 0.31;  5.45;   0.28;    0.02;0;ENDLINE
LINE;10.83;58.63;64.60;0.00; 0.31;  5.45;   0.27;    0.02;0;ENDLINE
LINE;10.84;58.68;64.62;0.00; 0.31;  5.45;   0.26;    0.02;0;ENDLINE
LINE;10.85;58.73;64.64;0.00; 0.32;  5.46;   0.25;    0.02;0;ENDLINE
LINE;10.86;58.78;64.66;0.00; 0.32;  5.46;   0.25;    0.02;0;ENDLINE
LINE;10.87;58.84;64.68;0.00; 0.32;  5.46;   0.24;    0.02;0;ENDLINE
LINE;10.88;58.89;64.70;0.00; 0.32;  5.46;   0.23;    0.02;0;ENDLINE
LINE;10.89;58.94;64.72;0.00; 0.32;  5.47;   0.23;    0.02;0;ENDLINE
LINE;10.90;58.99;64.74;0.00; 0.32;  5.47;   0.22;    0.02;0;ENDLINE
LINE;10.91;59.04;64.76;0.00; 0.32;  5.47;   0.22;    0.02;0;ENDLINE
LINE;10.92;59.09;64.78;0.00; 0.32;  5.47;   0.21;    0.01;0;ENDLINE
LINE;10.93;59.14;64.80;0.00; 0.32;  5.47;   0.20;    0.01;0;ENDLINE
LINE;10.94;59.19;64.82;0.00; 0.32;  5.48;   0.20;    0.01;0;ENDLINE
LINE;10.95;59.24;64.84;0.00; 0.32;  5.48;   0.19;    0.01;0;ENDLINE
LINE;10.96;59.30;64.86;0.00; 0.32;  5.48;   0.19;    0.01;0;ENDLINE
LINE;10.97;59.35;64.88;0.00; 0.33;  5.48;   0.18;    0.01;0;ENDLINE
LINE;10.98;59.40;64.89;0.00; 0.33;  5.48;   0.17;    0.01;0;ENDLINE
LINE;10.99;59.45;64.91;0.00; 0.33;  5.49;   0.17;    0.01;0;ENDLINE
LINE;11.00;59.50;64.93;0.00; 0.33;  5.49;   0.16;    0.01;0;ENDLINE
LINE;11.01;59.55;64.95;0.00; 0.33;  5.49;   0.16;    0.01;0;ENDLINE
LINE;11.02;59.60;64.97;0.00; 0.33;  5.49;   0.16;    0.01;0;ENDLINE
LINE;11.03;59.66;64.99;0.00; 0.33;  5.49;   0.15;    0.01;0;ENDLINE
LINE;11.04;59.71;65.01;0.00; 0.33;  5.49;   0.15;    0.01;0;ENDLINE
LINE;11.05;59.76;65.03;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.06;59.81;65.05;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.07;59.86;65.07;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.08;59.91;65.09;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.09;59.96;65.11;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.10;60.02;65.13;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.11;60.07;65.15;0.00; 0.33;  5.50;   0.15;    0.01;0;ENDLINE
LINE;11.12;60.12;65.17;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.13;60.17;65.19;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.14;60.22;65.21;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.15;60.27;65.22;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.16;60.32;65.24;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.17;60.38;65.26;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.18;60.43;65.28;0.00; 0.34;  5.51;   0.15;    0.01;0;ENDLINE
LINE;11.19;60.48;65.30;0.00; 0.34;  5.52;   0.15;    0.01;0;ENDLINE
LINE;11.20;60.53;65.32;0.00; 0.34;  5.52;   0.15;    0.01;0;ENDLINE
LINE;11.21;60.58;65.34;0.00; 0.34;  5.52;   0.15;    0.01;0;ENDLINE
LINE;11.22;60.63;65.36;0.00; 0.34;  5.52;   0.15;    0.01;0;ENDLINE
LINE;11.23;60.69;65.38;0.00; 0.34;  5.52;   0.14;    0.01;0;ENDLINE
LINE;11.24;60.74;65.40;0.00; 0.34;  5.52;   0.14;    0.01;0;ENDLINE
LINE;11.25;60.79;65.42;0.00; 0.34;  5.53;   0.14;    0.01;0;ENDLINE
LINE;11.26;60.84;65.44;0.00; 0.34;  5.53;   0.14;    0.01;0;ENDLINE
