TRAJECTORY;ASTAGarageSquare_fellow_1;0.1;1809;;;;;;;
LINE;8.45;44.71;75.38;0.00; 5.58;  5.69;   0.13;    0.06;0;ENDLINE
LINE;8.46;44.75;75.36;0.00; 5.59;  5.69;   0.14;    0.06;0;ENDLINE
LINE;8.47;44.78;75.35;0.00; 5.59;  5.69;   0.14;    0.06;0;ENDLINE
LINE;8.48;44.82;75.33;0.00; 5.59;  5.70;   0.15;    0.06;0;ENDLINE
LINE;8.49;44.85;75.31;0.00; 5.60;  5.70;   0.16;    0.06;0;ENDLINE
LINE;8.50;44.89;75.29;0.00; 5.60;  5.70;   0.17;    0.06;0;ENDLINE
LINE;8.51;44.92;75.28;0.00; 5.60;  5.70;   0.17;    0.06;0;ENDLINE
LINE;8.52;44.96;75.26;0.00; 5.61;  5.70;   0.18;    0.06;0;ENDLINE
LINE;8.53;44.99;75.24;0.00; 5.61;  5.70;   0.19;    0.06;0;ENDLINE
LINE;8.54;45.03;75.22;0.00; 5.61;  5.71;   0.20;    0.06;0;ENDLINE
LINE;8.55;45.06;75.21;0.00; 5.62;  5.71;   0.20;    0.06;0;ENDLINE
LINE;8.56;45.10;75.19;0.00; 5.62;  5.71;   0.21;    0.06;0;ENDLINE
LINE;8.57;45.14;75.17;0.00; 5.62;  5.71;   0.22;    0.06;0;ENDLINE
LINE;8.58;45.17;75.16;0.00; 5.63;  5.71;   0.23;    0.06;0;ENDLINE
LINE;8.59;45.21;75.14;0.00; 5.63;  5.72;   0.23;    0.06;0;ENDLINE
LINE;8.60;45.24;75.13;0.00; 5.63;  5.72;   0.24;    0.06;0;ENDLINE
LINE;8.61;45.28;75.11;0.00; 5.64;  5.72;  -3.08;    0.06;0;ENDLINE
LINE;8.62;45.31;75.09;0.00; 5.64;  5.69;   0.26;    0.06;0;ENDLINE
LINE;8.63;45.35;75.08;0.00; 5.64;  5.69;   0.26;    0.06;0;ENDLINE
LINE;8.64;45.39;75.06;0.00; 5.65;  5.70;   0.27;    0.06;0;ENDLINE
LINE;8.65;45.42;75.05;0.00; 5.65;  5.70;   0.28;    0.06;0;ENDLINE
LINE;8.66;45.46;75.03;0.00; 5.65;  5.70;   0.29;    0.06;0;ENDLINE
LINE;8.67;45.50;75.02;0.00; 5.66;  5.70;   0.29;    0.06;0;ENDLINE
LINE;8.68;45.53;75.00;0.00; 5.66;  5.71;   0.30;    0.06;0;ENDLINE
LINE;8.69;45.57;74.99;0.00; 5.66;  5.71;   0.31;    0.06;0;ENDLINE
LINE;8.70;45.60;74.97;0.00; 5.67;  5.71;   0.32;    0.06;0;ENDLINE
LINE;8.71;45.64;74.96;0.00; 5.67;  5.72;   0.33;    0.06;0;ENDLINE
LINE;8.72;45.68;74.94;0.00; 5.67;  5.72;   0.33;    0.06;0;ENDLINE
LINE;8.73;45.71;74.93;0.00; 5.68;  5.72;   0.34;    0.06;0;ENDLINE
LINE;8.74;45.75;74.91;0.00; 5.68;  5.73;   0.35;    0.06;0;ENDLINE
LINE;8.75;45.79;74.90;0.00; 5.68;  5.73;   0.36;    0.06;0;ENDLINE
LINE;8.76;45.82;74.88;0.00; 5.69;  5.73;   0.36;    0.06;0;ENDLINE
LINE;8.77;45.86;74.87;0.00; 5.69;  5.74;   0.37;    0.06;0;ENDLINE
LINE;8.78;45.90;74.86;0.00; 5.69;  5.74;   0.38;    0.06;0;ENDLINE
LINE;8.79;45.93;74.84;0.00; 5.70;  5.74;  -5.04;    0.06;0;ENDLINE
LINE;8.80;45.97;74.83;0.00; 5.70;  5.69;   0.39;    0.06;0;ENDLINE
LINE;8.81;46.01;74.82;0.00; 5.71;  5.70;   0.40;    0.06;0;ENDLINE
LINE;8.82;46.05;74.80;0.00; 5.71;  5.70;   0.41;    0.06;0;ENDLINE
LINE;8.83;46.08;74.79;0.00; 5.71;  5.71;   0.42;    0.06;0;ENDLINE
LINE;8.84;46.12;74.78;0.00; 5.72;  5.71;   0.42;    0.06;0;ENDLINE
LINE;8.85;46.16;74.76;0.00; 5.72;  5.71;   0.43;    0.06;0;ENDLINE
LINE;8.86;46.19;74.75;0.00; 5.72;  5.72;   0.44;    0.06;0;ENDLINE
LINE;8.87;46.23;74.74;0.00; 5.73;  5.72;   0.45;    0.06;0;ENDLINE
LINE;8.88;46.27;74.72;0.00; 5.73;  5.73;   0.46;    0.06;0;ENDLINE
LINE;8.89;46.31;74.71;0.00; 5.73;  5.73;   0.46;    0.06;0;ENDLINE
LINE;8.90;46.34;74.70;0.00; 5.74;  5.74;   0.47;    0.06;0;ENDLINE
LINE;8.91;46.38;74.69;0.00; 5.74;  5.74;   0.48;    0.06;0;ENDLINE
LINE;8.92;46.42;74.68;0.00; 5.74;  5.75;   0.49;    0.06;0;ENDLINE
LINE;8.93;46.46;74.66;0.00; 5.75;  5.75;   0.50;    0.06;0;ENDLINE
LINE;8.94;46.49;74.65;0.00; 5.75;  5.76;   0.50;    0.06;0;ENDLINE
LINE;8.95;46.53;74.64;0.00; 5.75;  5.76;   0.51;    0.06;0;ENDLINE
LINE;8.96;46.57;74.63;0.00; 5.76;  5.77;   0.52;    0.06;0;ENDLINE
LINE;8.97;46.61;74.62;0.00; 5.76;  5.77;  -6.84;    0.06;0;ENDLINE
LINE;8.98;46.64;74.61;0.00; 5.76;  5.70;   0.53;    0.06;0;ENDLINE
LINE;8.99;46.68;74.60;0.00; 5.77;  5.71;   0.54;    0.06;0;ENDLINE
LINE;9.00;46.72;74.59;0.00; 5.77;  5.71;   0.55;    0.06;0;ENDLINE
LINE;9.01;46.76;74.57;0.00; 5.77;  5.72;   0.56;    0.06;0;ENDLINE
LINE;9.02;46.80;74.56;0.00; 5.78;  5.72;   0.56;    0.06;0;ENDLINE
LINE;9.03;46.83;74.55;0.00; 5.78;  5.73;   0.57;    0.06;0;ENDLINE
LINE;9.04;46.87;74.54;0.00; 5.79;  5.74;   0.58;    0.06;0;ENDLINE
LINE;9.05;46.91;74.53;0.00; 5.79;  5.74;   0.59;    0.06;0;ENDLINE
LINE;9.06;46.95;74.52;0.00; 5.79;  5.75;   0.60;    0.06;0;ENDLINE
LINE;9.07;46.99;74.51;0.00; 5.80;  5.75;   0.60;    0.06;0;ENDLINE
LINE;9.08;47.03;74.50;0.00; 5.80;  5.76;   0.61;    0.06;0;ENDLINE
LINE;9.09;47.06;74.49;0.00; 5.80;  5.77;   0.62;    0.06;0;ENDLINE
LINE;9.10;47.10;74.49;0.00; 5.81;  5.77;   0.63;    0.06;0;ENDLINE
LINE;9.11;47.14;74.48;0.00; 5.81;  5.78;   0.64;    0.06;0;ENDLINE
LINE;9.12;47.18;74.47;0.00; 5.81;  5.78;   0.64;    0.06;0;ENDLINE
LINE;9.13;47.22;74.46;0.00; 5.82;  5.79;   0.65;    0.06;0;ENDLINE
LINE;9.14;47.26;74.45;0.00; 5.82;  5.80;  -8.44;    0.06;0;ENDLINE
LINE;9.15;47.29;74.44;0.00; 5.83;  5.71;   0.70;    0.06;0;ENDLINE
LINE;9.16;47.33;74.43;0.00; 5.83;  5.72;   0.67;    0.06;0;ENDLINE
LINE;9.17;47.37;74.43;0.00; 5.83;  5.73;   0.68;    0.06;0;ENDLINE
LINE;9.18;47.41;74.42;0.00; 5.84;  5.73;   0.68;    0.06;0;ENDLINE
LINE;9.19;47.45;74.41;0.00; 5.84;  5.74;   0.69;    0.06;0;ENDLINE
LINE;9.20;47.49;74.40;0.00; 5.84;  5.75;   0.70;    0.06;0;ENDLINE
LINE;9.21;47.53;74.39;0.00; 5.85;  5.75;   0.71;    0.06;0;ENDLINE
LINE;9.22;47.57;74.39;0.00; 5.85;  5.76;   0.71;    0.06;0;ENDLINE
LINE;9.23;47.61;74.38;0.00; 5.85;  5.77;   0.72;    0.06;0;ENDLINE
LINE;9.24;47.64;74.37;0.00; 5.86;  5.78;   0.73;    0.06;0;ENDLINE
LINE;9.25;47.68;74.37;0.00; 5.86;  5.78;   0.74;    0.06;0;ENDLINE
LINE;9.26;47.72;74.36;0.00; 5.87;  5.79;   0.75;    0.07;0;ENDLINE
LINE;9.27;47.76;74.35;0.00; 5.87;  5.80;   0.75;    0.07;0;ENDLINE
LINE;9.28;47.80;74.35;0.00; 5.87;  5.81;   0.76;    0.07;0;ENDLINE
LINE;9.29;47.84;74.34;0.00; 5.88;  5.81;   0.77;    0.07;0;ENDLINE
LINE;9.30;47.88;74.33;0.00; 5.88;  5.82;   0.78;    0.07;0;ENDLINE
LINE;9.31;47.92;74.33;0.00; 5.88;  5.83;   0.78;    0.07;0;ENDLINE
LINE;9.32;47.96;74.32;0.00; 5.89;  5.84;  -9.60;    0.07;0;ENDLINE
LINE;9.33;48.00;74.32;0.00; 5.89;  5.74;   0.78;    0.07;0;ENDLINE
LINE;9.34;48.04;74.31;0.00; 5.90;  5.75;   0.79;    0.07;0;ENDLINE
LINE;9.35;48.08;74.31;0.00; 5.90;  5.76;   0.80;    0.07;0;ENDLINE
LINE;9.36;48.11;74.30;0.00; 5.90;  5.76;   0.80;    0.07;0;ENDLINE
LINE;9.37;48.15;74.30;0.00; 5.91;  5.77;   0.81;    0.07;0;ENDLINE
LINE;9.38;48.19;74.29;0.00; 5.91;  5.78;   0.82;    0.07;0;ENDLINE
LINE;9.39;48.23;74.29;0.00; 5.92;  5.79;   0.82;    0.07;0;ENDLINE
LINE;9.40;48.27;74.29;0.00; 5.92;  5.80;   0.83;    0.07;0;ENDLINE
LINE;9.41;48.31;74.28;0.00; 5.92;  5.80;   0.83;    0.07;0;ENDLINE
LINE;9.42;48.35;74.28;0.00; 5.93;  5.81;   0.84;    0.07;0;ENDLINE
LINE;9.43;48.39;74.27;0.00; 5.93;  5.82;   0.84;    0.07;0;ENDLINE
LINE;9.44;48.43;74.27;0.00; 5.94;  5.83;   0.85;    0.07;0;ENDLINE
LINE;9.45;48.47;74.27;0.00; 5.94;  5.84;   0.85;    0.07;0;ENDLINE
LINE;9.46;48.51;74.26;0.00; 5.94;  5.85;   0.86;    0.07;0;ENDLINE
LINE;9.47;48.55;74.26;0.00; 5.95;  5.86;   0.86;    0.07;0;ENDLINE
LINE;9.48;48.59;74.26;0.00; 5.95;  5.86;   0.87;    0.07;0;ENDLINE
LINE;9.49;48.63;74.26;0.00; 5.96;  5.87; -10.30;    0.07;0;ENDLINE
LINE;9.50;48.67;74.26;0.00; 5.96;  5.77;   0.86;    0.07;0;ENDLINE
LINE;9.51;48.71;74.25;0.00; 5.96;  5.78;   0.86;    0.07;0;ENDLINE
LINE;9.52;48.75;74.25;0.00; 5.97;  5.79;   0.86;    0.07;0;ENDLINE
LINE;9.53;48.79;74.25;0.00; 5.97;  5.80;   0.86;    0.07;0;ENDLINE
LINE;9.54;48.83;74.25;0.00; 5.98;  5.80;   0.82;    0.07;0;ENDLINE
LINE;9.55;48.87;74.25;0.00; 5.98;  5.81;   0.75;    0.07;0;ENDLINE
LINE;9.56;48.91;74.25;0.00; 5.99;  5.82;   0.66;    0.07;0;ENDLINE
LINE;9.57;48.95;74.25;0.00; 5.99;  5.83;   0.57;    0.07;0;ENDLINE
LINE;9.58;48.99;74.25;0.00; 5.99;  5.83;   0.48;    0.07;0;ENDLINE
LINE;9.59;49.03;74.25;0.00; 6.00;  5.84;   0.39;    0.07;0;ENDLINE
LINE;9.60;49.07;74.25;0.00; 6.00;  5.84;   0.32;    0.07;0;ENDLINE
LINE;9.61;49.11;74.25;0.00; 6.01;  5.84;   0.25;    0.07;0;ENDLINE
LINE;9.62;49.15;74.25;0.00; 6.01;  5.85;   0.19;    0.07;0;ENDLINE
LINE;9.63;49.19;74.25;0.00; 6.02;  5.85;   0.14;    0.07;0;ENDLINE
LINE;9.64;49.23;74.25;0.00; 6.02;  5.85;   0.08;    0.07;0;ENDLINE
LINE;9.65;49.27;74.25;0.00; 6.02;  5.85; -11.02;    0.08;0;ENDLINE
LINE;9.66;49.31;74.25;0.00; 6.03;  5.74;  -0.01;    0.08;0;ENDLINE
LINE;9.67;49.35;74.25;0.00; 6.03;  5.74;  -0.06;    0.08;0;ENDLINE
LINE;9.68;49.39;74.25;0.00; 6.04;  5.74;  -0.10;    0.08;0;ENDLINE
LINE;9.69;49.43;74.26;0.00; 6.04;  5.74;  -0.14;    0.08;0;ENDLINE
LINE;9.70;49.47;74.26;0.00; 6.05;  5.74;  -0.17;    0.08;0;ENDLINE
LINE;9.71;49.51;74.26;0.00; 6.05;  5.74;  -0.20;    0.08;0;ENDLINE
LINE;9.72;49.54;74.26;0.00; 6.05;  5.73;  -0.22;    0.08;0;ENDLINE
LINE;9.73;49.58;74.27;0.00; 6.06;  5.73;  -0.25;    0.08;0;ENDLINE
LINE;9.74;49.62;74.27;0.00; 6.06;  5.73;  -0.28;    0.08;0;ENDLINE
LINE;9.75;49.66;74.27;0.00; 6.07;  5.73;  -0.31;    0.08;0;ENDLINE
LINE;9.76;49.70;74.28;0.00; 6.07;  5.72;  -0.34;    0.08;0;ENDLINE
LINE;9.77;49.74;74.28;0.00; 6.08;  5.72;  -0.38;    0.08;0;ENDLINE
LINE;9.78;49.78;74.29;0.00; 6.08;  5.72;  -0.41;    0.08;0;ENDLINE
LINE;9.79;49.82;74.29;0.00; 6.09;  5.71;  -0.44;    0.08;0;ENDLINE
LINE;9.80;49.86;74.30;0.00; 6.09;  5.71;  -0.47;    0.08;0;ENDLINE
LINE;9.81;49.89;74.30;0.00; 6.10;  5.70;  -0.51;    0.08;0;ENDLINE
LINE;9.82;49.93;74.31;0.00; 6.10;  5.70; -10.24;    0.08;0;ENDLINE
LINE;9.83;49.97;74.31;0.00; 6.11;  5.60;  -0.57;    0.08;0;ENDLINE
LINE;9.84;50.01;74.32;0.00; 6.11;  5.59;  -0.61;    0.08;0;ENDLINE
LINE;9.85;50.05;74.32;0.00; 6.11;  5.58;  -0.64;    0.08;0;ENDLINE
LINE;9.86;50.09;74.33;0.00; 6.12;  5.58;  -0.68;    0.08;0;ENDLINE
LINE;9.87;50.12;74.33;0.00; 6.12;  5.57;  -0.72;    0.08;0;ENDLINE
LINE;9.88;50.16;74.34;0.00; 6.13;  5.56;  -0.75;    0.08;0;ENDLINE
LINE;9.89;50.20;74.35;0.00; 6.13;  5.56;  -0.79;    0.09;0;ENDLINE
LINE;9.90;50.24;74.35;0.00; 6.14;  5.55;  -0.83;    0.09;0;ENDLINE
LINE;9.91;50.27;74.36;0.00; 6.14;  5.54;  -0.87;    0.09;0;ENDLINE
LINE;9.92;50.31;74.37;0.00; 6.15;  5.53;  -0.91;    0.09;0;ENDLINE
LINE;9.93;50.35;74.38;0.00; 6.15;  5.52;  -0.95;    0.09;0;ENDLINE
LINE;9.94;50.39;74.38;0.00; 6.16;  5.51;  -0.99;    0.09;0;ENDLINE
LINE;9.95;50.42;74.39;0.00; 6.16;  5.50;  -1.02;    0.09;0;ENDLINE
LINE;9.96;50.46;74.40;0.00; 6.17;  5.49;  -1.06;    0.09;0;ENDLINE
LINE;9.97;50.50;74.41;0.00; 6.17;  5.48;  -1.10;    0.09;0;ENDLINE
LINE;9.98;50.53;74.42;0.00; 6.18;  5.47;  -8.26;    0.09;0;ENDLINE
LINE;9.99;50.57;74.43;0.00; 6.18;  5.39;  -1.14;    0.09;0;ENDLINE
LINE;10.00;50.60;74.44;0.00; 6.19;  5.38;  -1.21;    0.09;0;ENDLINE
LINE;10.01;50.64;74.45;0.00; 6.19;  5.36;  -1.25;    0.09;0;ENDLINE
LINE;10.02;50.68;74.45;0.00; 6.20;  5.35;  -1.28;    0.09;0;ENDLINE
LINE;10.03;50.71;74.46;0.00; 6.20;  5.34;  -1.32;    0.09;0;ENDLINE
LINE;10.04;50.75;74.47;0.00; 6.21;  5.33;  -1.36;    0.09;0;ENDLINE
LINE;10.05;50.78;74.48;0.00; 6.21;  5.31;  -1.40;    0.09;0;ENDLINE
LINE;10.06;50.82;74.49;0.00; 6.22;  5.30;  -1.44;    0.09;0;ENDLINE
LINE;10.07;50.85;74.51;0.00; 6.22;  5.28;  -1.48;    0.09;0;ENDLINE
LINE;10.08;50.89;74.52;0.00; 6.22;  5.27;  -1.52;    0.09;0;ENDLINE
LINE;10.09;50.92;74.53;0.00; 6.23;  5.25;  -1.56;    0.09;0;ENDLINE
LINE;10.10;50.95;74.54;0.00; 6.23;  5.24;  -1.60;    0.09;0;ENDLINE
LINE;10.11;50.99;74.55;0.00; 6.24;  5.22;  -1.64;    0.09;0;ENDLINE
LINE;10.12;51.02;74.56;0.00; 6.24;  5.21;  -1.68;    0.10;0;ENDLINE
LINE;10.13;51.06;74.57;0.00; 6.25;  5.19;  -1.72;    0.10;0;ENDLINE
LINE;10.14;51.09;74.59;0.00; 6.25;  5.17;  -1.76;    0.10;0;ENDLINE
LINE;10.15;51.12;74.60;0.00; 6.26;  5.15;  -1.80;    0.10;0;ENDLINE
LINE;10.16;51.16;74.61;0.00; 6.26;  5.14; -16.40;    0.13;0;ENDLINE
LINE;10.17;51.20;74.63;0.00; 6.27;  4.97;  -1.18;    0.14;0;ENDLINE
LINE;10.18;51.25;74.64;0.00; 6.28;  4.96;  -1.13; -126.69;0;ENDLINE
LINE;10.19;51.29;74.66;0.00; 0.00;  4.95;  -1.08;    0.13;0;ENDLINE
LINE;10.20;51.34;74.68;0.00; 0.01;  4.94;  -1.02;    0.13;0;ENDLINE
LINE;10.21;51.38;74.70;0.00; 0.01;  4.93;  -0.93;    0.13;0;ENDLINE
LINE;10.22;51.43;74.71;0.00; 0.02;  4.92;  -0.82;    0.13;0;ENDLINE
LINE;10.23;51.48;74.73;0.00; 0.03;  4.91;  -0.70;    0.12;0;ENDLINE
LINE;10.24;51.52;74.75;0.00; 0.03;  4.90;  -0.51;    0.12;0;ENDLINE
LINE;10.25;51.57;74.76;0.00; 0.04;  4.90;  -0.27;    0.12;0;ENDLINE
LINE;10.26;51.61;74.78;0.00; 0.04;  4.90;  -0.05;    0.12;0;ENDLINE
LINE;10.27;51.66;74.80;0.00; 0.05;  4.90;   0.14;    0.12;0;ENDLINE
LINE;10.28;51.71;74.82;0.00; 0.06;  4.90;   0.30;    0.11;0;ENDLINE
LINE;10.29;51.75;74.83;0.00; 0.06;  4.90;   0.46;    0.11;0;ENDLINE
LINE;10.30;51.80;74.85;0.00; 0.07;  4.90;   0.60;    0.11;0;ENDLINE
LINE;10.31;51.84;74.87;0.00; 0.07;  4.91;   0.72;    0.11;0;ENDLINE
LINE;10.32;51.89;74.89;0.00; 0.08;  4.92;   0.84;    0.11;0;ENDLINE
LINE;10.33;51.94;74.90;0.00; 0.08;  4.93;   0.96;    0.10;0;ENDLINE
LINE;10.34;51.98;74.92;0.00; 0.09;  4.94;   1.07;    0.10;0;ENDLINE
LINE;10.35;52.03;74.94;0.00; 0.09;  4.95;   1.17;    0.10;0;ENDLINE
LINE;10.36;52.07;74.96;0.00; 0.10;  4.96;   1.25;    0.10;0;ENDLINE
LINE;10.37;52.12;74.97;0.00; 0.10;  4.97;   1.33;    0.10;0;ENDLINE
LINE;10.38;52.17;74.99;0.00; 0.11;  4.98;   1.39;    0.09;0;ENDLINE
LINE;10.39;52.21;75.01;0.00; 0.11;  5.00;   1.44;    0.09;0;ENDLINE
LINE;10.40;52.26;75.03;0.00; 0.12;  5.01;   1.47;    0.09;0;ENDLINE
LINE;10.41;52.31;75.04;0.00; 0.12;  5.03;   1.49;    0.09;0;ENDLINE
LINE;10.42;52.35;75.06;0.00; 0.13;  5.04;   1.52;    0.09;0;ENDLINE
LINE;10.43;52.40;75.08;0.00; 0.13;  5.06;   1.55;    0.09;0;ENDLINE
LINE;10.44;52.45;75.10;0.00; 0.14;  5.07;   1.58;    0.08;0;ENDLINE
LINE;10.45;52.50;75.12;0.00; 0.14;  5.09;   1.61;    0.08;0;ENDLINE
LINE;10.46;52.54;75.13;0.00; 0.14;  5.10;   1.64;    0.08;0;ENDLINE
LINE;10.47;52.59;75.15;0.00; 0.15;  5.12;   1.66;    0.08;0;ENDLINE
LINE;10.48;52.64;75.17;0.00; 0.15;  5.14;   1.69;    0.08;0;ENDLINE
LINE;10.49;52.69;75.19;0.00; 0.16;  5.15;   1.71;    0.08;0;ENDLINE
LINE;10.50;52.74;75.21;0.00; 0.16;  5.17;   1.73;    0.08;0;ENDLINE
LINE;10.51;52.79;75.22;0.00; 0.16;  5.19;   1.76;    0.07;0;ENDLINE
LINE;10.52;52.83;75.24;0.00; 0.17;  5.21;   1.78;    0.07;0;ENDLINE
LINE;10.53;52.88;75.26;0.00; 0.17;  5.22;   1.80;    0.07;0;ENDLINE
LINE;10.54;52.93;75.28;0.00; 0.18;  5.24;   1.80;    0.07;0;ENDLINE
LINE;10.55;52.98;75.30;0.00; 0.18;  5.26;   1.75;    0.07;0;ENDLINE
LINE;10.56;53.03;75.32;0.00; 0.18;  5.28;   1.63;    0.07;0;ENDLINE
LINE;10.57;53.08;75.34;0.00; 0.19;  5.29;   1.47;    0.07;0;ENDLINE
LINE;10.58;53.13;75.35;0.00; 0.19;  5.31;   1.34;    0.06;0;ENDLINE
LINE;10.59;53.18;75.37;0.00; 0.19;  5.32;   1.21;    0.06;0;ENDLINE
LINE;10.60;53.23;75.39;0.00; 0.20;  5.33;   1.07;    0.06;0;ENDLINE
LINE;10.61;53.28;75.41;0.00; 0.20;  5.34;   0.94;    0.06;0;ENDLINE
LINE;10.62;53.33;75.43;0.00; 0.20;  5.35;   0.84;    0.06;0;ENDLINE
LINE;10.63;53.38;75.45;0.00; 0.21;  5.36;   0.76;    0.06;0;ENDLINE
LINE;10.64;53.43;75.47;0.00; 0.21;  5.37;   0.69;    0.06;0;ENDLINE
LINE;10.65;53.48;75.49;0.00; 0.21;  5.38;   0.64;    0.06;0;ENDLINE
LINE;10.66;53.53;75.51;0.00; 0.22;  5.38;   0.59;    0.05;0;ENDLINE
LINE;10.67;53.58;75.52;0.00; 0.22;  5.39;   0.56;    0.05;0;ENDLINE
LINE;10.68;53.63;75.54;0.00; 0.22;  5.40;   0.53;    0.05;0;ENDLINE
LINE;10.69;53.68;75.56;0.00; 0.22;  5.40;   0.50;    0.05;0;ENDLINE
LINE;10.70;53.73;75.58;0.00; 0.23;  5.41;   0.47;    0.05;0;ENDLINE
LINE;10.71;53.78;75.60;0.00; 0.23;  5.41;   0.43;    0.05;0;ENDLINE
LINE;10.72;53.83;75.62;0.00; 0.23;  5.41;   0.41;    0.05;0;ENDLINE
LINE;10.73;53.88;75.64;0.00; 0.24;  5.42;   0.39;    0.05;0;ENDLINE
LINE;10.74;53.93;75.66;0.00; 0.24;  5.42;   0.37;    0.05;0;ENDLINE
LINE;10.75;53.99;75.68;0.00; 0.24;  5.43;   0.36;    0.05;0;ENDLINE
LINE;10.76;54.04;75.70;0.00; 0.24;  5.43;   0.34;    0.04;0;ENDLINE
LINE;10.77;54.09;75.72;0.00; 0.25;  5.43;   0.33;    0.04;0;ENDLINE
LINE;10.78;54.14;75.73;0.00; 0.25;  5.44;   0.32;    0.04;0;ENDLINE
LINE;10.79;54.19;75.75;0.00; 0.25;  5.44;   0.31;    0.04;0;ENDLINE
LINE;10.80;54.24;75.77;0.00; 0.25;  5.44;   0.30;    0.04;0;ENDLINE
LINE;10.81;54.29;75.79;0.00; 0.25;  5.45;   0.29;    0.04;0;ENDLINE
LINE;10.82;54.34;75.81;0.00; 0.26;  5.45;   0.28;    0.04;0;ENDLINE
LINE;10.83;54.39;75.83;0.00; 0.26;  5.45;   0.27;    0.04;0;ENDLINE
LINE;10.84;54.44;75.85;0.00; 0.26;  5.45;   0.26;    0.04;0;ENDLINE
LINE;10.85;54.49;75.87;0.00; 0.26;  5.46;   0.25;    0.04;0;ENDLINE
LINE;10.86;54.55;75.89;0.00; 0.26;  5.46;   0.25;    0.04;0;ENDLINE
LINE;10.87;54.60;75.91;0.00; 0.27;  5.46;   0.24;    0.04;0;ENDLINE
LINE;10.88;54.65;75.93;0.00; 0.27;  5.46;   0.23;    0.03;0;ENDLINE
LINE;10.89;54.70;75.95;0.00; 0.27;  5.47;   0.23;    0.03;0;ENDLINE
LINE;10.90;54.75;75.97;0.00; 0.27;  5.47;   0.22;    0.03;0;ENDLINE
LINE;10.91;54.80;75.99;0.00; 0.27;  5.47;   0.22;    0.03;0;ENDLINE
LINE;10.92;54.85;76.00;0.00; 0.28;  5.47;   0.21;    0.03;0;ENDLINE
LINE;10.93;54.90;76.02;0.00; 0.28;  5.47;   0.20;    0.03;0;ENDLINE
LINE;10.94;54.95;76.04;0.00; 0.28;  5.48;   0.20;    0.03;0;ENDLINE
LINE;10.95;55.01;76.06;0.00; 0.28;  5.48;   0.19;    0.03;0;ENDLINE
LINE;10.96;55.06;76.08;0.00; 0.28;  5.48;   0.19;    0.03;0;ENDLINE
LINE;10.97;55.11;76.10;0.00; 0.28;  5.48;   0.18;    0.03;0;ENDLINE
LINE;10.98;55.16;76.12;0.00; 0.29;  5.48;   0.17;    0.03;0;ENDLINE
LINE;10.99;55.21;76.14;0.00; 0.29;  5.49;   0.17;    0.03;0;ENDLINE
LINE;11.00;55.26;76.16;0.00; 0.29;  5.49;   0.16;    0.03;0;ENDLINE
LINE;11.01;55.31;76.18;0.00; 0.29;  5.49;   0.16;    0.03;0;ENDLINE
LINE;11.02;55.36;76.20;0.00; 0.29;  5.49;   0.16;    0.03;0;ENDLINE
LINE;11.03;55.42;76.22;0.00; 0.29;  5.49;   0.15;    0.03;0;ENDLINE
LINE;11.04;55.47;76.24;0.00; 0.30;  5.49;   0.15;    0.02;0;ENDLINE
LINE;11.05;55.52;76.26;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.06;55.57;76.28;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.07;55.62;76.30;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.08;55.67;76.31;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.09;55.72;76.33;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.10;55.78;76.35;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.11;55.83;76.37;0.00; 0.30;  5.50;   0.15;    0.02;0;ENDLINE
LINE;11.12;55.88;76.39;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.13;55.93;76.41;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.14;55.98;76.43;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.15;56.03;76.45;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.16;56.09;76.47;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.17;56.14;76.49;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.18;56.19;76.51;0.00; 0.31;  5.51;   0.15;    0.02;0;ENDLINE
LINE;11.19;56.24;76.53;0.00; 0.31;  5.52;   0.15;    0.02;0;ENDLINE
LINE;11.20;56.29;76.55;0.00; 0.31;  5.52;   0.15;    0.02;0;ENDLINE
LINE;11.21;56.34;76.57;0.00; 0.31;  5.52;   0.15;    0.02;0;ENDLINE
LINE;11.22;56.40;76.59;0.00; 0.32;  5.52;   0.15;    0.02;0;ENDLINE
LINE;11.23;56.45;76.61;0.00; 0.32;  5.52;   0.14;    0.02;0;ENDLINE
LINE;11.24;56.50;76.63;0.00; 0.32;  5.52;   0.14;    0.02;0;ENDLINE
LINE;11.25;56.55;76.65;0.00; 0.32;  5.53;   0.14;    0.02;0;ENDLINE
LINE;11.26;56.60;76.67;0.00; 0.32;  5.53;   0.14;    0.02;0;ENDLINE
LINE;11.27;56.65;76.68;0.00; 0.32;  5.53;   0.14;    0.02;0;ENDLINE
