TRAJECTORY;ASTAGarageSquare_fellow_2;0.1;1809;;;;;;;
LINE;8.45;46.25;78.89;0.00; 5.42;  5.69;   0.13;    0.05;0;ENDLINE
LINE;8.46;46.27;78.87;0.00; 5.43;  5.69;   0.14;    0.05;0;ENDLINE
LINE;8.47;46.29;78.86;0.00; 5.43;  5.69;   0.14;    0.05;0;ENDLINE
LINE;8.48;46.31;78.85;0.00; 5.43;  5.70;   0.15;    0.05;0;ENDLINE
LINE;8.49;46.33;78.84;0.00; 5.44;  5.70;   0.16;    0.05;0;ENDLINE
LINE;8.50;46.35;78.83;0.00; 5.44;  5.70;   0.17;    0.05;0;ENDLINE
LINE;8.51;46.37;78.82;0.00; 5.44;  5.70;   0.17;    0.05;0;ENDLINE
LINE;8.52;46.39;78.81;0.00; 5.44;  5.70;   0.18;    0.05;0;ENDLINE
LINE;8.53;46.40;78.80;0.00; 5.45;  5.70;   0.19;    0.05;0;ENDLINE
LINE;8.54;46.42;78.79;0.00; 5.45;  5.71;   0.20;    0.05;0;ENDLINE
LINE;8.55;46.44;78.78;0.00; 5.45;  5.71;   0.20;    0.05;0;ENDLINE
LINE;8.56;46.46;78.77;0.00; 5.46;  5.71;   0.21;    0.05;0;ENDLINE
LINE;8.57;46.48;78.76;0.00; 5.46;  5.71;   0.22;    0.05;0;ENDLINE
LINE;8.58;46.50;78.75;0.00; 5.46;  5.71;   0.23;    0.05;0;ENDLINE
LINE;8.59;46.52;78.74;0.00; 5.46;  5.72;   0.23;    0.05;0;ENDLINE
LINE;8.60;46.54;78.73;0.00; 5.47;  5.72;   0.24;    0.05;0;ENDLINE
LINE;8.61;46.56;78.72;0.00; 5.47;  5.72;  -3.08;    0.05;0;ENDLINE
LINE;8.62;46.58;78.71;0.00; 5.47;  5.69;   0.26;    0.05;0;ENDLINE
LINE;8.63;46.60;78.70;0.00; 5.48;  5.69;   0.26;    0.05;0;ENDLINE
LINE;8.64;46.62;78.69;0.00; 5.48;  5.70;   0.27;    0.05;0;ENDLINE
LINE;8.65;46.64;78.68;0.00; 5.48;  5.70;   0.28;    0.05;0;ENDLINE
LINE;8.66;46.65;78.67;0.00; 5.48;  5.70;   0.29;    0.05;0;ENDLINE
LINE;8.67;46.67;78.66;0.00; 5.49;  5.70;   0.29;    0.05;0;ENDLINE
LINE;8.68;46.69;78.66;0.00; 5.49;  5.71;   0.30;    0.05;0;ENDLINE
LINE;8.69;46.71;78.65;0.00; 5.49;  5.71;   0.31;    0.05;0;ENDLINE
LINE;8.70;46.73;78.64;0.00; 5.50;  5.71;   0.32;    0.05;0;ENDLINE
LINE;8.71;46.75;78.63;0.00; 5.50;  5.72;   0.33;    0.05;0;ENDLINE
LINE;8.72;46.77;78.62;0.00; 5.50;  5.72;   0.33;    0.05;0;ENDLINE
LINE;8.73;46.79;78.61;0.00; 5.50;  5.72;   0.34;    0.05;0;ENDLINE
LINE;8.74;46.81;78.60;0.00; 5.51;  5.73;   0.35;    0.05;0;ENDLINE
LINE;8.75;46.83;78.59;0.00; 5.51;  5.73;   0.36;    0.05;0;ENDLINE
LINE;8.76;46.85;78.58;0.00; 5.51;  5.73;   0.36;    0.05;0;ENDLINE
LINE;8.77;46.87;78.58;0.00; 5.52;  5.74;   0.37;    0.05;0;ENDLINE
LINE;8.78;46.89;78.57;0.00; 5.52;  5.74;   0.38;    0.05;0;ENDLINE
LINE;8.79;46.91;78.56;0.00; 5.52;  5.74;  -5.04;    0.05;0;ENDLINE
LINE;8.80;46.93;78.55;0.00; 5.52;  5.69;   0.39;    0.05;0;ENDLINE
LINE;8.81;46.95;78.54;0.00; 5.53;  5.70;   0.40;    0.05;0;ENDLINE
LINE;8.82;46.97;78.53;0.00; 5.53;  5.70;   0.41;    0.05;0;ENDLINE
LINE;8.83;46.99;78.53;0.00; 5.53;  5.71;   0.42;    0.05;0;ENDLINE
LINE;8.84;47.01;78.52;0.00; 5.54;  5.71;   0.42;    0.05;0;ENDLINE
LINE;8.85;47.03;78.51;0.00; 5.54;  5.71;   0.43;    0.05;0;ENDLINE
LINE;8.86;47.05;78.50;0.00; 5.54;  5.72;   0.44;    0.05;0;ENDLINE
LINE;8.87;47.07;78.49;0.00; 5.54;  5.72;   0.45;    0.05;0;ENDLINE
LINE;8.88;47.09;78.49;0.00; 5.55;  5.73;   0.46;    0.05;0;ENDLINE
LINE;8.89;47.11;78.48;0.00; 5.55;  5.73;   0.46;    0.05;0;ENDLINE
LINE;8.90;47.13;78.47;0.00; 5.55;  5.74;   0.47;    0.05;0;ENDLINE
LINE;8.91;47.15;78.46;0.00; 5.56;  5.74;   0.48;    0.05;0;ENDLINE
LINE;8.92;47.17;78.46;0.00; 5.56;  5.75;   0.49;    0.05;0;ENDLINE
LINE;8.93;47.19;78.45;0.00; 5.56;  5.75;   0.50;    0.05;0;ENDLINE
LINE;8.94;47.21;78.44;0.00; 5.57;  5.76;   0.50;    0.05;0;ENDLINE
LINE;8.95;47.23;78.43;0.00; 5.57;  5.76;   0.51;    0.05;0;ENDLINE
LINE;8.96;47.25;78.43;0.00; 5.57;  5.77;   0.52;    0.05;0;ENDLINE
LINE;8.97;47.27;78.42;0.00; 5.57;  5.77;  -6.84;    0.05;0;ENDLINE
LINE;8.98;47.29;78.41;0.00; 5.58;  5.70;   0.53;    0.05;0;ENDLINE
LINE;8.99;47.31;78.41;0.00; 5.58;  5.71;   0.54;    0.05;0;ENDLINE
LINE;9.00;47.33;78.40;0.00; 5.58;  5.71;   0.55;    0.05;0;ENDLINE
LINE;9.01;47.36;78.39;0.00; 5.59;  5.72;   0.56;    0.05;0;ENDLINE
LINE;9.02;47.38;78.39;0.00; 5.59;  5.72;   0.56;    0.05;0;ENDLINE
LINE;9.03;47.40;78.38;0.00; 5.59;  5.73;   0.57;    0.05;0;ENDLINE
LINE;9.04;47.42;78.37;0.00; 5.60;  5.74;   0.58;    0.05;0;ENDLINE
LINE;9.05;47.44;78.37;0.00; 5.60;  5.74;   0.59;    0.05;0;ENDLINE
LINE;9.06;47.46;78.36;0.00; 5.60;  5.75;   0.60;    0.05;0;ENDLINE
LINE;9.07;47.48;78.35;0.00; 5.61;  5.75;   0.60;    0.05;0;ENDLINE
LINE;9.08;47.50;78.35;0.00; 5.61;  5.76;   0.61;    0.05;0;ENDLINE
LINE;9.09;47.52;78.34;0.00; 5.61;  5.77;   0.62;    0.05;0;ENDLINE
LINE;9.10;47.54;78.34;0.00; 5.62;  5.77;   0.63;    0.05;0;ENDLINE
LINE;9.11;47.56;78.33;0.00; 5.62;  5.78;   0.64;    0.05;0;ENDLINE
LINE;9.12;47.58;78.32;0.00; 5.62;  5.78;   0.64;    0.05;0;ENDLINE
LINE;9.13;47.60;78.32;0.00; 5.62;  5.79;   0.65;    0.05;0;ENDLINE
LINE;9.14;47.62;78.31;0.00; 5.63;  5.80;  -8.44;    0.06;0;ENDLINE
LINE;9.15;47.65;78.31;0.00; 5.63;  5.71;   0.70;    0.06;0;ENDLINE
LINE;9.16;47.67;78.30;0.00; 5.63;  5.72;   0.67;    0.06;0;ENDLINE
LINE;9.17;47.69;78.30;0.00; 5.64;  5.73;   0.68;    0.06;0;ENDLINE
LINE;9.18;47.71;78.29;0.00; 5.64;  5.73;   0.68;    0.06;0;ENDLINE
LINE;9.19;47.73;78.29;0.00; 5.64;  5.74;   0.69;    0.06;0;ENDLINE
LINE;9.20;47.75;78.28;0.00; 5.65;  5.75;   0.70;    0.06;0;ENDLINE
LINE;9.21;47.77;78.28;0.00; 5.65;  5.75;   0.71;    0.06;0;ENDLINE
LINE;9.22;47.79;78.27;0.00; 5.65;  5.76;   0.71;    0.06;0;ENDLINE
LINE;9.23;47.81;78.27;0.00; 5.66;  5.77;   0.72;    0.06;0;ENDLINE
LINE;9.24;47.83;78.26;0.00; 5.66;  5.78;   0.73;    0.06;0;ENDLINE
LINE;9.25;47.85;78.26;0.00; 5.66;  5.78;   0.74;    0.06;0;ENDLINE
LINE;9.26;47.88;78.25;0.00; 5.67;  5.79;   0.75;    0.06;0;ENDLINE
LINE;9.27;47.90;78.25;0.00; 5.67;  5.80;   0.75;    0.06;0;ENDLINE
LINE;9.28;47.92;78.25;0.00; 5.67;  5.81;   0.76;    0.06;0;ENDLINE
LINE;9.29;47.94;78.24;0.00; 5.68;  5.81;   0.77;    0.06;0;ENDLINE
LINE;9.30;47.96;78.24;0.00; 5.68;  5.82;   0.78;    0.06;0;ENDLINE
LINE;9.31;47.98;78.23;0.00; 5.68;  5.83;   0.78;    0.06;0;ENDLINE
LINE;9.32;48.00;78.23;0.00; 5.69;  5.84;  -9.60;    0.06;0;ENDLINE
LINE;9.33;48.02;78.23;0.00; 5.69;  5.74;   0.78;    0.06;0;ENDLINE
LINE;9.34;48.05;78.22;0.00; 5.69;  5.75;   0.79;    0.06;0;ENDLINE
LINE;9.35;48.07;78.22;0.00; 5.70;  5.76;   0.80;    0.06;0;ENDLINE
LINE;9.36;48.09;78.22;0.00; 5.70;  5.76;   0.80;    0.06;0;ENDLINE
LINE;9.37;48.11;78.21;0.00; 5.70;  5.77;   0.81;    0.06;0;ENDLINE
LINE;9.38;48.13;78.21;0.00; 5.71;  5.78;   0.82;    0.06;0;ENDLINE
LINE;9.39;48.15;78.21;0.00; 5.71;  5.79;   0.82;    0.06;0;ENDLINE
LINE;9.40;48.17;78.20;0.00; 5.71;  5.80;   0.83;    0.06;0;ENDLINE
LINE;9.41;48.20;78.20;0.00; 5.72;  5.80;   0.83;    0.06;0;ENDLINE
LINE;9.42;48.22;78.20;0.00; 5.72;  5.81;   0.84;    0.06;0;ENDLINE
LINE;9.43;48.24;78.20;0.00; 5.72;  5.82;   0.84;    0.06;0;ENDLINE
LINE;9.44;48.26;78.19;0.00; 5.73;  5.83;   0.85;    0.06;0;ENDLINE
LINE;9.45;48.28;78.19;0.00; 5.73;  5.84;   0.85;    0.06;0;ENDLINE
LINE;9.46;48.30;78.19;0.00; 5.74;  5.85;   0.86;    0.06;0;ENDLINE
LINE;9.47;48.32;78.19;0.00; 5.74;  5.86;   0.86;    0.06;0;ENDLINE
LINE;9.48;48.35;78.18;0.00; 5.74;  5.86;   0.87;    0.06;0;ENDLINE
LINE;9.49;48.37;78.18;0.00; 5.75;  5.87; -10.30;    0.06;0;ENDLINE
LINE;9.50;48.39;78.18;0.00; 5.75;  5.77;   0.86;    0.06;0;ENDLINE
LINE;9.51;48.41;78.18;0.00; 5.75;  5.78;   0.86;    0.06;0;ENDLINE
LINE;9.52;48.43;78.18;0.00; 5.76;  5.79;   0.86;    0.06;0;ENDLINE
LINE;9.53;48.45;78.18;0.00; 5.76;  5.80;   0.86;    0.06;0;ENDLINE
LINE;9.54;48.48;78.17;0.00; 5.76;  5.80;   0.82;    0.06;0;ENDLINE
LINE;9.55;48.50;78.17;0.00; 5.77;  5.81;   0.75;    0.06;0;ENDLINE
LINE;9.56;48.52;78.17;0.00; 5.77;  5.82;   0.66;    0.06;0;ENDLINE
LINE;9.57;48.54;78.17;0.00; 5.78;  5.83;   0.57;    0.06;0;ENDLINE
LINE;9.58;48.56;78.17;0.00; 5.78;  5.83;   0.48;    0.06;0;ENDLINE
LINE;9.59;48.58;78.17;0.00; 5.78;  5.84;   0.39;    0.06;0;ENDLINE
LINE;9.60;48.61;78.17;0.00; 5.79;  5.84;   0.32;    0.07;0;ENDLINE
LINE;9.61;48.63;78.17;0.00; 5.79;  5.84;   0.25;    0.07;0;ENDLINE
LINE;9.62;48.65;78.17;0.00; 5.79;  5.85;   0.19;    0.07;0;ENDLINE
LINE;9.63;48.67;78.17;0.00; 5.80;  5.85;   0.14;    0.07;0;ENDLINE
LINE;9.64;48.69;78.17;0.00; 5.80;  5.85;   0.08;    0.07;0;ENDLINE
LINE;9.65;48.71;78.17;0.00; 5.81;  5.85; -11.02;    0.07;0;ENDLINE
LINE;9.66;48.74;78.17;0.00; 5.81;  5.74;  -0.01;    0.07;0;ENDLINE
LINE;9.67;48.76;78.17;0.00; 5.81;  5.74;  -0.06;    0.07;0;ENDLINE
LINE;9.68;48.78;78.17;0.00; 5.82;  5.74;  -0.10;    0.07;0;ENDLINE
LINE;9.69;48.80;78.17;0.00; 5.82;  5.74;  -0.14;    0.07;0;ENDLINE
LINE;9.70;48.82;78.17;0.00; 5.83;  5.74;  -0.17;    0.07;0;ENDLINE
LINE;9.71;48.84;78.17;0.00; 5.83;  5.74;  -0.20;    0.07;0;ENDLINE
LINE;9.72;48.87;78.17;0.00; 5.83;  5.73;  -0.22;    0.07;0;ENDLINE
LINE;9.73;48.89;78.17;0.00; 5.84;  5.73;  -0.25;    0.07;0;ENDLINE
LINE;9.74;48.91;78.18;0.00; 5.84;  5.73;  -0.28;    0.07;0;ENDLINE
LINE;9.75;48.93;78.18;0.00; 5.85;  5.73;  -0.31;    0.07;0;ENDLINE
LINE;9.76;48.95;78.18;0.00; 5.85;  5.72;  -0.34;    0.07;0;ENDLINE
LINE;9.77;48.97;78.18;0.00; 5.85;  5.72;  -0.38;    0.07;0;ENDLINE
LINE;9.78;48.99;78.18;0.00; 5.86;  5.72;  -0.41;    0.07;0;ENDLINE
LINE;9.79;49.01;78.18;0.00; 5.86;  5.71;  -0.44;    0.07;0;ENDLINE
LINE;9.80;49.04;78.19;0.00; 5.87;  5.71;  -0.47;    0.07;0;ENDLINE
LINE;9.81;49.06;78.19;0.00; 5.87;  5.70;  -0.51;    0.07;0;ENDLINE
LINE;9.82;49.08;78.19;0.00; 5.87;  5.70; -10.24;    0.07;0;ENDLINE
LINE;9.83;49.10;78.19;0.00; 5.88;  5.60;  -0.57;    0.07;0;ENDLINE
LINE;9.84;49.12;78.20;0.00; 5.88;  5.59;  -0.61;    0.07;0;ENDLINE
LINE;9.85;49.14;78.20;0.00; 5.89;  5.58;  -0.64;    0.07;0;ENDLINE
LINE;9.86;49.16;78.20;0.00; 5.89;  5.58;  -0.68;    0.07;0;ENDLINE
LINE;9.87;49.18;78.21;0.00; 5.89;  5.57;  -0.72;    0.07;0;ENDLINE
LINE;9.88;49.20;78.21;0.00; 5.90;  5.56;  -0.75;    0.07;0;ENDLINE
LINE;9.89;49.22;78.21;0.00; 5.90;  5.56;  -0.79;    0.07;0;ENDLINE
LINE;9.90;49.24;78.22;0.00; 5.91;  5.55;  -0.83;    0.08;0;ENDLINE
LINE;9.91;49.26;78.22;0.00; 5.91;  5.54;  -0.87;    0.08;0;ENDLINE
LINE;9.92;49.28;78.22;0.00; 5.91;  5.53;  -0.91;    0.08;0;ENDLINE
LINE;9.93;49.30;78.23;0.00; 5.92;  5.52;  -0.95;    0.08;0;ENDLINE
LINE;9.94;49.32;78.23;0.00; 5.92;  5.51;  -0.99;    0.08;0;ENDLINE
LINE;9.95;49.34;78.24;0.00; 5.93;  5.50;  -1.02;    0.08;0;ENDLINE
LINE;9.96;49.36;78.24;0.00; 5.93;  5.49;  -1.06;    0.08;0;ENDLINE
LINE;9.97;49.38;78.24;0.00; 5.94;  5.48;  -1.10;    0.08;0;ENDLINE
LINE;9.98;49.40;78.25;0.00; 5.94;  5.47;  -8.26;    0.08;0;ENDLINE
LINE;9.99;49.42;78.25;0.00; 5.94;  5.39;  -1.14;    0.08;0;ENDLINE
LINE;10.00;49.44;78.26;0.00; 5.95;  5.38;  -1.21;    0.08;0;ENDLINE
LINE;10.01;49.46;78.26;0.00; 5.95;  5.36;  -1.25;    0.08;0;ENDLINE
LINE;10.02;49.48;78.27;0.00; 5.96;  5.35;  -1.28;    0.08;0;ENDLINE
LINE;10.03;49.50;78.27;0.00; 5.96;  5.34;  -1.32;    0.08;0;ENDLINE
LINE;10.04;49.52;78.28;0.00; 5.97;  5.33;  -1.36;    0.08;0;ENDLINE
LINE;10.05;49.54;78.29;0.00; 5.97;  5.31;  -1.40;    0.08;0;ENDLINE
LINE;10.06;49.56;78.29;0.00; 5.97;  5.30;  -1.44;    0.08;0;ENDLINE
LINE;10.07;49.58;78.30;0.00; 5.98;  5.28;  -1.48;    0.08;0;ENDLINE
LINE;10.08;49.60;78.30;0.00; 5.98;  5.27;  -1.52;    0.08;0;ENDLINE
LINE;10.09;49.62;78.31;0.00; 5.99;  5.25;  -1.56;    0.08;0;ENDLINE
LINE;10.10;49.64;78.31;0.00; 5.99;  5.24;  -1.60;    0.08;0;ENDLINE
LINE;10.11;49.66;78.32;0.00; 6.00;  5.22;  -1.64;    0.08;0;ENDLINE
LINE;10.12;49.67;78.33;0.00; 6.00;  5.21;  -1.68;    0.08;0;ENDLINE
LINE;10.13;49.69;78.33;0.00; 6.00;  5.19;  -1.72;    0.08;0;ENDLINE
LINE;10.14;49.71;78.34;0.00; 6.01;  5.17;  -1.76;    0.08;0;ENDLINE
LINE;10.15;49.73;78.35;0.00; 6.01;  5.15;  -1.80;    0.08;0;ENDLINE
LINE;10.16;49.75;78.35;0.00; 6.02;  5.14; -16.40;    0.18;0;ENDLINE
LINE;10.17;49.79;78.37;0.00; 6.03;  4.97;  -1.18;    0.22;0;ENDLINE
LINE;10.18;49.83;78.39;0.00; 6.04;  4.96;  -1.13;    0.22;0;ENDLINE
LINE;10.19;49.88;78.40;0.00; 6.05;  4.95;  -1.08;    0.21;0;ENDLINE
LINE;10.20;49.93;78.42;0.00; 6.06;  4.94;  -1.02;    0.21;0;ENDLINE
LINE;10.21;49.97;78.44;0.00; 6.07;  4.93;  -0.93;    0.21;0;ENDLINE
LINE;10.22;50.02;78.46;0.00; 6.08;  4.92;  -0.82;    0.20;0;ENDLINE
LINE;10.23;50.06;78.47;0.00; 6.09;  4.91;  -0.70;    0.20;0;ENDLINE
LINE;10.24;50.11;78.49;0.00; 6.10;  4.90;  -0.51;    0.20;0;ENDLINE
LINE;10.25;50.16;78.51;0.00; 6.11;  4.90;  -0.27;    0.19;0;ENDLINE
LINE;10.26;50.20;78.52;0.00; 6.12;  4.90;  -0.05;    0.19;0;ENDLINE
LINE;10.27;50.25;78.54;0.00; 6.13;  4.90;   0.14;    0.19;0;ENDLINE
LINE;10.28;50.29;78.56;0.00; 6.14;  4.90;   0.30;    0.18;0;ENDLINE
LINE;10.29;50.34;78.58;0.00; 6.15;  4.90;   0.46;    0.18;0;ENDLINE
LINE;10.30;50.38;78.59;0.00; 6.15;  4.90;   0.60;    0.18;0;ENDLINE
LINE;10.31;50.43;78.61;0.00; 6.16;  4.91;   0.72;    0.18;0;ENDLINE
LINE;10.32;50.48;78.63;0.00; 6.17;  4.92;   0.84;    0.17;0;ENDLINE
LINE;10.33;50.52;78.65;0.00; 6.18;  4.93;   0.96;    0.17;0;ENDLINE
LINE;10.34;50.57;78.66;0.00; 6.19;  4.94;   1.07;    0.17;0;ENDLINE
LINE;10.35;50.61;78.68;0.00; 6.20;  4.95;   1.17;    0.16;0;ENDLINE
LINE;10.36;50.66;78.70;0.00; 6.21;  4.96;   1.25;    0.16;0;ENDLINE
LINE;10.37;50.71;78.72;0.00; 6.21;  4.97;   1.33;    0.16;0;ENDLINE
LINE;10.38;50.75;78.73;0.00; 6.22;  4.98;   1.39;    0.16;0;ENDLINE
LINE;10.39;50.80;78.75;0.00; 6.23;  5.00;   1.44;    0.15;0;ENDLINE
LINE;10.40;50.85;78.77;0.00; 6.24;  5.01;   1.47;    0.15;0;ENDLINE
LINE;10.41;50.89;78.79;0.00; 6.24;  5.03;   1.49;    0.15;0;ENDLINE
LINE;10.42;50.94;78.80;0.00; 6.25;  5.04;   1.52;    0.15;0;ENDLINE
LINE;10.43;50.99;78.82;0.00; 6.26;  5.06;   1.55;    0.14;0;ENDLINE
LINE;10.44;51.04;78.84;0.00; 6.27;  5.07;   1.58;    0.14;0;ENDLINE
LINE;10.45;51.08;78.86;0.00; 6.27;  5.09;   1.61;    0.14;0;ENDLINE
LINE;10.46;51.13;78.88;0.00; 6.28;  5.10;   1.64; -122.74;0;ENDLINE
LINE;10.47;51.18;78.89;0.00; 0.00;  5.12;   1.66;    0.13;0;ENDLINE
LINE;10.48;51.23;78.91;0.00; 0.01;  5.14;   1.69;    0.13;0;ENDLINE
LINE;10.49;51.28;78.93;0.00; 0.02;  5.15;   1.71;    0.13;0;ENDLINE
LINE;10.50;51.32;78.95;0.00; 0.02;  5.17;   1.73;    0.13;0;ENDLINE
LINE;10.51;51.37;78.97;0.00; 0.03;  5.19;   1.76;    0.12;0;ENDLINE
LINE;10.52;51.42;78.98;0.00; 0.04;  5.21;   1.78;    0.12;0;ENDLINE
LINE;10.53;51.47;79.00;0.00; 0.04;  5.22;   1.80;    0.12;0;ENDLINE
LINE;10.54;51.52;79.02;0.00; 0.05;  5.24;   1.80;    0.12;0;ENDLINE
LINE;10.55;51.57;79.04;0.00; 0.06;  5.26;   1.75;    0.11;0;ENDLINE
LINE;10.56;51.62;79.06;0.00; 0.06;  5.28;   1.63;    0.11;0;ENDLINE
LINE;10.57;51.67;79.08;0.00; 0.07;  5.29;   1.47;    0.11;0;ENDLINE
LINE;10.58;51.72;79.10;0.00; 0.07;  5.31;   1.34;    0.11;0;ENDLINE
LINE;10.59;51.77;79.12;0.00; 0.08;  5.32;   1.21;    0.11;0;ENDLINE
LINE;10.60;51.82;79.13;0.00; 0.08;  5.33;   1.07;    0.10;0;ENDLINE
LINE;10.61;51.87;79.15;0.00; 0.09;  5.34;   0.94;    0.10;0;ENDLINE
LINE;10.62;51.92;79.17;0.00; 0.10;  5.35;   0.84;    0.10;0;ENDLINE
LINE;10.63;51.97;79.19;0.00; 0.10;  5.36;   0.76;    0.10;0;ENDLINE
LINE;10.64;52.02;79.21;0.00; 0.11;  5.37;   0.69;    0.10;0;ENDLINE
LINE;10.65;52.07;79.23;0.00; 0.11;  5.38;   0.64;    0.09;0;ENDLINE
LINE;10.66;52.12;79.25;0.00; 0.12;  5.38;   0.59;    0.09;0;ENDLINE
LINE;10.67;52.17;79.27;0.00; 0.12;  5.39;   0.56;    0.09;0;ENDLINE
LINE;10.68;52.22;79.29;0.00; 0.13;  5.40;   0.53;    0.09;0;ENDLINE
LINE;10.69;52.27;79.30;0.00; 0.13;  5.40;   0.50;    0.09;0;ENDLINE
LINE;10.70;52.32;79.32;0.00; 0.14;  5.41;   0.47;    0.08;0;ENDLINE
LINE;10.71;52.37;79.34;0.00; 0.14;  5.41;   0.43;    0.08;0;ENDLINE
LINE;10.72;52.42;79.36;0.00; 0.14;  5.41;   0.41;    0.08;0;ENDLINE
LINE;10.73;52.47;79.38;0.00; 0.15;  5.42;   0.39;    0.08;0;ENDLINE
LINE;10.74;52.52;79.40;0.00; 0.15;  5.42;   0.37;    0.08;0;ENDLINE
LINE;10.75;52.57;79.42;0.00; 0.16;  5.43;   0.36;    0.08;0;ENDLINE
LINE;10.76;52.62;79.44;0.00; 0.16;  5.43;   0.34;    0.08;0;ENDLINE
LINE;10.77;52.67;79.46;0.00; 0.17;  5.43;   0.33;    0.07;0;ENDLINE
LINE;10.78;52.72;79.48;0.00; 0.17;  5.44;   0.32;    0.07;0;ENDLINE
LINE;10.79;52.78;79.50;0.00; 0.17;  5.44;   0.31;    0.07;0;ENDLINE
LINE;10.80;52.83;79.52;0.00; 0.18;  5.44;   0.30;    0.07;0;ENDLINE
LINE;10.81;52.88;79.53;0.00; 0.18;  5.45;   0.29;    0.07;0;ENDLINE
LINE;10.82;52.93;79.55;0.00; 0.18;  5.45;   0.28;    0.07;0;ENDLINE
LINE;10.83;52.98;79.57;0.00; 0.19;  5.45;   0.27;    0.06;0;ENDLINE
LINE;10.84;53.03;79.59;0.00; 0.19;  5.45;   0.26;    0.06;0;ENDLINE
LINE;10.85;53.08;79.61;0.00; 0.20;  5.46;   0.25;    0.06;0;ENDLINE
LINE;10.86;53.13;79.63;0.00; 0.20;  5.46;   0.25;    0.06;0;ENDLINE
LINE;10.87;53.18;79.65;0.00; 0.20;  5.46;   0.24;    0.06;0;ENDLINE
LINE;10.88;53.23;79.67;0.00; 0.21;  5.46;   0.23;    0.06;0;ENDLINE
LINE;10.89;53.29;79.69;0.00; 0.21;  5.47;   0.23;    0.06;0;ENDLINE
LINE;10.90;53.34;79.71;0.00; 0.21;  5.47;   0.22;    0.06;0;ENDLINE
LINE;10.91;53.39;79.73;0.00; 0.21;  5.47;   0.22;    0.06;0;ENDLINE
LINE;10.92;53.44;79.75;0.00; 0.22;  5.47;   0.21;    0.05;0;ENDLINE
LINE;10.93;53.49;79.77;0.00; 0.22;  5.47;   0.20;    0.05;0;ENDLINE
LINE;10.94;53.54;79.79;0.00; 0.22;  5.48;   0.20;    0.05;0;ENDLINE
LINE;10.95;53.59;79.80;0.00; 0.23;  5.48;   0.19;    0.05;0;ENDLINE
LINE;10.96;53.64;79.82;0.00; 0.23;  5.48;   0.19;    0.05;0;ENDLINE
LINE;10.97;53.70;79.84;0.00; 0.23;  5.48;   0.18;    0.05;0;ENDLINE
LINE;10.98;53.75;79.86;0.00; 0.23;  5.48;   0.17;    0.05;0;ENDLINE
LINE;10.99;53.80;79.88;0.00; 0.24;  5.49;   0.17;    0.05;0;ENDLINE
LINE;11.00;53.85;79.90;0.00; 0.24;  5.49;   0.16;    0.05;0;ENDLINE
LINE;11.01;53.90;79.92;0.00; 0.24;  5.49;   0.16;    0.04;0;ENDLINE
LINE;11.02;53.95;79.94;0.00; 0.24;  5.49;   0.16;    0.04;0;ENDLINE
LINE;11.03;54.00;79.96;0.00; 0.25;  5.49;   0.15;    0.04;0;ENDLINE
LINE;11.04;54.05;79.98;0.00; 0.25;  5.49;   0.15;    0.04;0;ENDLINE
LINE;11.05;54.11;80.00;0.00; 0.25;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.06;54.16;80.02;0.00; 0.25;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.07;54.21;80.04;0.00; 0.26;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.08;54.26;80.06;0.00; 0.26;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.09;54.31;80.08;0.00; 0.26;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.10;54.36;80.10;0.00; 0.26;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.11;54.41;80.12;0.00; 0.26;  5.50;   0.15;    0.04;0;ENDLINE
LINE;11.12;54.47;80.13;0.00; 0.27;  5.51;   0.15;    0.04;0;ENDLINE
LINE;11.13;54.52;80.15;0.00; 0.27;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.14;54.57;80.17;0.00; 0.27;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.15;54.62;80.19;0.00; 0.27;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.16;54.67;80.21;0.00; 0.27;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.17;54.72;80.23;0.00; 0.28;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.18;54.78;80.25;0.00; 0.28;  5.51;   0.15;    0.03;0;ENDLINE
LINE;11.19;54.83;80.27;0.00; 0.28;  5.52;   0.15;    0.03;0;ENDLINE
LINE;11.20;54.88;80.29;0.00; 0.28;  5.52;   0.15;    0.03;0;ENDLINE
LINE;11.21;54.93;80.31;0.00; 0.28;  5.52;   0.15;    0.03;0;ENDLINE
LINE;11.22;54.98;80.33;0.00; 0.28;  5.52;   0.15;    0.03;0;ENDLINE
LINE;11.23;55.03;80.35;0.00; 0.29;  5.52;   0.14;    0.03;0;ENDLINE
LINE;11.24;55.09;80.37;0.00; 0.29;  5.52;   0.14;    0.03;0;ENDLINE
LINE;11.25;55.14;80.39;0.00; 0.29;  5.53;   0.14;    0.03;0;ENDLINE
LINE;11.26;55.19;80.41;0.00; 0.29;  5.53;   0.14;    0.03;0;ENDLINE
LINE;11.27;55.24;80.43;0.00; 0.29;  5.53;   0.14;    0.03;0;ENDLINE
